"d","tot.tests","sens","Ds","rho","Da","Ts","Ta","sim","median","lower","upper","objective"
0.15,500,1,8,0.5,8,0.125,0.125,2747,411,303,543,"tot.cases"
0.15,500,1,8,0.5,8,0.125,0.125,2747,4,3,6,"peak.hosp"
0.15,500,1,8,0.5,8,0.125,0.125,2747,0,0,0,"days.above.thresh"
0.15,500,1,8,0.5,8,0.125,0.125,2747,14,9,20,"tot.hosp"
0.15,500,1,8,0.5,8,0.125,0.125,2747,8,4,12,"death"
0.15,500,1,8,0.5,8,0.125,0.125,2747,232,191,275,"sympiso"
0.15,500,1,8,0.5,8,0.125,0.125,2747,21,13,31,"asympiso"
0.2,500,1,8,0.5,8,0.125,0.125,2748,363,268,478,"tot.cases"
0.2,500,1,8,0.5,8,0.125,0.125,2748,4,2,6,"peak.hosp"
0.2,500,1,8,0.5,8,0.125,0.125,2748,0,0,0,"days.above.thresh"
0.2,500,1,8,0.5,8,0.125,0.125,2748,13,8,19,"tot.hosp"
0.2,500,1,8,0.5,8,0.125,0.125,2748,7,4,12,"death"
0.2,500,1,8,0.5,8,0.125,0.125,2748,214,178,253,"sympiso"
0.2,500,1,8,0.5,8,0.125,0.125,2748,20,12,29,"asympiso"
0.25,500,1,8,0.5,8,0.125,0.125,2749,319,234,422,"tot.cases"
0.25,500,1,8,0.5,8,0.125,0.125,2749,4,2,6,"peak.hosp"
0.25,500,1,8,0.5,8,0.125,0.125,2749,0,0,0,"days.above.thresh"
0.25,500,1,8,0.5,8,0.125,0.125,2749,12,8,18,"tot.hosp"
0.25,500,1,8,0.5,8,0.125,0.125,2749,7,3,11,"death"
0.25,500,1,8,0.5,8,0.125,0.125,2749,197,165,233,"sympiso"
0.25,500,1,8,0.5,8,0.125,0.125,2749,18,11,27,"asympiso"
0.3,500,1,8,0.5,8,0.125,0.125,2750,279,205,372,"tot.cases"
0.3,500,1,8,0.5,8,0.125,0.125,2750,4,2,6,"peak.hosp"
0.3,500,1,8,0.5,8,0.125,0.125,2750,0,0,0,"days.above.thresh"
0.3,500,1,8,0.5,8,0.125,0.125,2750,12,7,17,"tot.hosp"
0.3,500,1,8,0.5,8,0.125,0.125,2750,7,3,11,"death"
0.3,500,1,8,0.5,8,0.125,0.125,2750,183,153,215,"sympiso"
0.3,500,1,8,0.5,8,0.125,0.125,2750,17,10,25,"asympiso"
0.35,500,1,8,0.5,8,0.125,0.125,2751,243,181,324,"tot.cases"
0.35,500,1,8,0.5,8,0.125,0.125,2751,4,2,6,"peak.hosp"
0.35,500,1,8,0.5,8,0.125,0.125,2751,0,0,0,"days.above.thresh"
0.35,500,1,8,0.5,8,0.125,0.125,2751,11,7,16,"tot.hosp"
0.35,500,1,8,0.5,8,0.125,0.125,2751,6,3,10,"death"
0.35,500,1,8,0.5,8,0.125,0.125,2751,169,143,198,"sympiso"
0.35,500,1,8,0.5,8,0.125,0.125,2751,15,9,23,"asympiso"
0.4,500,1,8,0.5,8,0.125,0.125,2752,213,156.95,280,"tot.cases"
0.4,500,1,8,0.5,8,0.125,0.125,2752,3,2,5,"peak.hosp"
0.4,500,1,8,0.5,8,0.125,0.125,2752,0,0,0,"days.above.thresh"
0.4,500,1,8,0.5,8,0.125,0.125,2752,10,7,15,"tot.hosp"
0.4,500,1,8,0.5,8,0.125,0.125,2752,6,3,10,"death"
0.4,500,1,8,0.5,8,0.125,0.125,2752,157,133,183,"sympiso"
0.4,500,1,8,0.5,8,0.125,0.125,2752,14,8,22,"asympiso"
0.45,500,1,8,0.5,8,0.125,0.125,2753,185,137,242,"tot.cases"
0.45,500,1,8,0.5,8,0.125,0.125,2753,3,2,5,"peak.hosp"
0.45,500,1,8,0.5,8,0.125,0.125,2753,0,0,0,"days.above.thresh"
0.45,500,1,8,0.5,8,0.125,0.125,2753,10,6,14,"tot.hosp"
0.45,500,1,8,0.5,8,0.125,0.125,2753,6,3,10,"death"
0.45,500,1,8,0.5,8,0.125,0.125,2753,145,125,169,"sympiso"
0.45,500,1,8,0.5,8,0.125,0.125,2753,13,8,20,"asympiso"
0.5,500,1,8,0.5,8,0.125,0.125,2754,161,121,210,"tot.cases"
0.5,500,1,8,0.5,8,0.125,0.125,2754,3,2,5,"peak.hosp"
0.5,500,1,8,0.5,8,0.125,0.125,2754,0,0,0,"days.above.thresh"
0.5,500,1,8,0.5,8,0.125,0.125,2754,9,6,13,"tot.hosp"
0.5,500,1,8,0.5,8,0.125,0.125,2754,6,2,9,"death"
0.5,500,1,8,0.5,8,0.125,0.125,2754,136,117,158,"sympiso"
0.5,500,1,8,0.5,8,0.125,0.125,2754,12,7,19,"asympiso"
0.55,500,1,8,0.5,8,0.125,0.125,2755,139,104.95,184,"tot.cases"
0.55,500,1,8,0.5,8,0.125,0.125,2755,3,2,5,"peak.hosp"
0.55,500,1,8,0.5,8,0.125,0.125,2755,0,0,0,"days.above.thresh"
0.55,500,1,8,0.5,8,0.125,0.125,2755,9,6,13,"tot.hosp"
0.55,500,1,8,0.5,8,0.125,0.125,2755,5,2,9,"death"
0.55,500,1,8,0.5,8,0.125,0.125,2755,127,110,147,"sympiso"
0.55,500,1,8,0.5,8,0.125,0.125,2755,11,6,18,"asympiso"
0.6,500,1,8,0.5,8,0.125,0.125,2756,121,91,157,"tot.cases"
0.6,500,1,8,0.5,8,0.125,0.125,2756,3,2,5,"peak.hosp"
0.6,500,1,8,0.5,8,0.125,0.125,2756,0,0,0,"days.above.thresh"
0.6,500,1,8,0.5,8,0.125,0.125,2756,8,5,12,"tot.hosp"
0.6,500,1,8,0.5,8,0.125,0.125,2756,5,2,8,"death"
0.6,500,1,8,0.5,8,0.125,0.125,2756,119,104,137,"sympiso"
0.6,500,1,8,0.5,8,0.125,0.125,2756,11,6,17,"asympiso"
0,1000,1,8,0.5,8,0.125,0.125,2757,633.5,476,814.05,"tot.cases"
0,1000,1,8,0.5,8,0.125,0.125,2757,5,3,8,"peak.hosp"
0,1000,1,8,0.5,8,0.125,0.125,2757,0,0,0,"days.above.thresh"
0,1000,1,8,0.5,8,0.125,0.125,2757,17,11,25,"tot.hosp"
0,1000,1,8,0.5,8,0.125,0.125,2757,9,5,14,"death"
0,1000,1,8,0.5,8,0.125,0.125,2757,281,229,342,"sympiso"
0,1000,1,8,0.5,8,0.125,0.125,2757,51,37,68,"asympiso"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,561,415,733.05,"tot.cases"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,5,3,7,"peak.hosp"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,0,0,0,"days.above.thresh"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,16,11,23,"tot.hosp"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,9,5,14,"death"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,257,209,308.05,"sympiso"
0.05,1000,1,8,0.5,8,0.125,0.125,2758,47,33,63,"asympiso"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,494,365,648.05,"tot.cases"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,4,3,7,"peak.hosp"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,0,0,0,"days.above.thresh"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,15,10,22,"tot.hosp"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,8,4,13,"death"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,235,193,283,"sympiso"
0.1,1000,1,8,0.5,8,0.125,0.125,2759,43,31,58,"asympiso"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,436,322,576,"tot.cases"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,4,3,7,"peak.hosp"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,0,0,0,"days.above.thresh"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,14,9,21,"tot.hosp"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,8,4,13,"death"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,216,179,256,"sympiso"
0.15,1000,1,8,0.5,8,0.125,0.125,2760,40,28,54,"asympiso"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,381,279,512.05,"tot.cases"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,4,3,6,"peak.hosp"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,0,0,0,"days.above.thresh"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,13,9,19,"tot.hosp"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,8,4,12,"death"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,199,165,237,"sympiso"
0.2,1000,1,8,0.5,8,0.125,0.125,2761,36,25,50,"asympiso"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,334,243,448,"tot.cases"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,4,2,6,"peak.hosp"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,0,0,0,"days.above.thresh"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,13,8,18,"tot.hosp"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,7,4,11.0500000000002,"death"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,183,153,217,"sympiso"
0.25,1000,1,8,0.5,8,0.125,0.125,2762,34,23,46,"asympiso"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,291,214,387.05,"tot.cases"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,4,2,6,"peak.hosp"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,0,0,0,"days.above.thresh"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,12,8,17,"tot.hosp"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,7,3,11,"death"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,169,142,198,"sympiso"
0.3,1000,1,8,0.5,8,0.125,0.125,2763,31,21,43,"asympiso"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,254,186.95,339,"tot.cases"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,4,2,6,"peak.hosp"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,0,0,0,"days.above.thresh"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,11,7,16,"tot.hosp"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,6,3,11,"death"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,156,133,184,"sympiso"
0.35,1000,1,8,0.5,8,0.125,0.125,2764,28,19,39,"asympiso"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,221,162,294.05,"tot.cases"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,4,2,6,"peak.hosp"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,0,0,0,"days.above.thresh"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,11,7,15,"tot.hosp"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,6,3,10,"death"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,146,123,170,"sympiso"
0.4,1000,1,8,0.5,8,0.125,0.125,2765,26,17,36,"asympiso"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,190,141,253,"tot.cases"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,3,2,5,"peak.hosp"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,0,0,0,"days.above.thresh"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,10,6,14,"tot.hosp"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,6,3,10,"death"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,135,115,158,"sympiso"
0.45,1000,1,8,0.5,8,0.125,0.125,2766,24,16,34,"asympiso"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,166,123,217,"tot.cases"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,3,2,5,"peak.hosp"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,0,0,0,"days.above.thresh"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,9,6,14,"tot.hosp"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,6,3,9,"death"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,126,108,146,"sympiso"
0.5,1000,1,8,0.5,8,0.125,0.125,2767,22,15,31,"asympiso"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,143,108,187,"tot.cases"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,3,2,5,"peak.hosp"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,0,0,0,"days.above.thresh"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,9,6,13,"tot.hosp"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,5,2,9,"death"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,117,101,135,"sympiso"
0.55,1000,1,8,0.5,8,0.125,0.125,2768,20,13,29,"asympiso"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,124,93,161,"tot.cases"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,3,2,5,"peak.hosp"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,0,0,0,"days.above.thresh"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,8,5,12,"tot.hosp"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,5,2,8,"death"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,110,95,126,"sympiso"
0.6,1000,1,8,0.5,8,0.125,0.125,2769,19,12,27,"asympiso"
0,1500,1,8,0.5,8,0.125,0.125,2770,677,509,865,"tot.cases"
0,1500,1,8,0.5,8,0.125,0.125,2770,5,3,8,"peak.hosp"
0,1500,1,8,0.5,8,0.125,0.125,2770,0,0,0,"days.above.thresh"
0,1500,1,8,0.5,8,0.125,0.125,2770,18,12,25,"tot.hosp"
0,1500,1,8,0.5,8,0.125,0.125,2770,10,5,15,"death"
0,1500,1,8,0.5,8,0.125,0.125,2770,262,215,317,"sympiso"
0,1500,1,8,0.5,8,0.125,0.125,2770,73,54,95,"asympiso"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,600.5,441,782.05,"tot.cases"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,5,3,8,"peak.hosp"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,0,0,0,"days.above.thresh"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,17,11,24,"tot.hosp"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,9,5,14,"death"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,240,196,289,"sympiso"
0.05,1500,1,8,0.5,8,0.125,0.125,2771,67,49,87,"asympiso"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,528,390.95,709,"tot.cases"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,4,3,7,"peak.hosp"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,0,0,0,"days.above.thresh"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,16,10,23,"tot.hosp"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,9,5,14,"death"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,220,181,263,"sympiso"
0.1,1500,1,8,0.5,8,0.125,0.125,2772,61,45,80,"asympiso"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,461,339,617.05,"tot.cases"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,4,3,7,"peak.hosp"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,0,0,0,"days.above.thresh"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,15,10,21,"tot.hosp"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,8,4,13,"death"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,201,166,239,"sympiso"
0.15,1500,1,8,0.5,8,0.125,0.125,2773,56,41,74,"asympiso"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,404,295,535.05,"tot.cases"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,4,3,6,"peak.hosp"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,0,0,0,"days.above.thresh"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,14,9,20,"tot.hosp"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,8,4,12,"death"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,185,154,219,"sympiso"
0.2,1500,1,8,0.5,8,0.125,0.125,2774,51,37,67,"asympiso"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,351,259,469,"tot.cases"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,4,2,6,"peak.hosp"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,0,0,0,"days.above.thresh"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,13,8,19,"tot.hosp"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,7,4,12,"death"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,170,143,201,"sympiso"
0.25,1500,1,8,0.5,8,0.125,0.125,2775,47,34,62,"asympiso"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,306,225,410,"tot.cases"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,4,2,6,"peak.hosp"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,0,0,0,"days.above.thresh"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,12,8,17,"tot.hosp"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,7,3,11,"death"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,157,132.95,186,"sympiso"
0.3,1500,1,8,0.5,8,0.125,0.125,2776,43,31,57,"asympiso"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,266,194,351,"tot.cases"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,4,2,6,"peak.hosp"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,0,0,0,"days.above.thresh"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,11,7,16,"tot.hosp"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,7,3,11,"death"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,145,122,171,"sympiso"
0.35,1500,1,8,0.5,8,0.125,0.125,2777,39,28,52,"asympiso"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,232,171,306,"tot.cases"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,4,2,6,"peak.hosp"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,0,0,0,"days.above.thresh"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,11,7,15,"tot.hosp"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,6,3,10,"death"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,135,114,158,"sympiso"
0.4,1500,1,8,0.5,8,0.125,0.125,2778,36,26,48,"asympiso"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,199,147,263,"tot.cases"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,4,2,5,"peak.hosp"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,0,0,0,"days.above.thresh"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,10,6,15,"tot.hosp"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,6,3,10,"death"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,125,106,146,"sympiso"
0.45,1500,1,8,0.5,8,0.125,0.125,2779,33,23,44,"asympiso"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,172,127,225,"tot.cases"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,3,2,5,"peak.hosp"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,0,0,0,"days.above.thresh"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,9,6,14,"tot.hosp"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,6,3,9,"death"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,116,99,135,"sympiso"
0.5,1500,1,8,0.5,8,0.125,0.125,2780,30,21,41,"asympiso"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,149,110,193,"tot.cases"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,3,2,5,"peak.hosp"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,0,0,0,"days.above.thresh"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,9,6,13,"tot.hosp"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,5,3,9,"death"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,109,94,125,"sympiso"
0.55,1500,1,8,0.5,8,0.125,0.125,2781,28,19,38,"asympiso"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,127,95,165,"tot.cases"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,3,2,5,"peak.hosp"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,0,0,0,"days.above.thresh"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,8,5,12,"tot.hosp"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,5,2,9,"death"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,102,88,117,"sympiso"
0.6,1500,1,8,0.5,8,0.125,0.125,2782,26,18,35,"asympiso"
0,2000,1,8,0.5,8,0.125,0.125,2783,725,542.95,938.05,"tot.cases"
0,2000,1,8,0.5,8,0.125,0.125,2783,5,3,8,"peak.hosp"
0,2000,1,8,0.5,8,0.125,0.125,2783,0,0,0,"days.above.thresh"
0,2000,1,8,0.5,8,0.125,0.125,2783,19,12,27,"tot.hosp"
0,2000,1,8,0.5,8,0.125,0.125,2783,10,5,16,"death"
0,2000,1,8,0.5,8,0.125,0.125,2783,246,199,297,"sympiso"
0,2000,1,8,0.5,8,0.125,0.125,2783,93,71,120,"asympiso"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,643.5,474.95,847,"tot.cases"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,5,3,8,"peak.hosp"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,0,0,0,"days.above.thresh"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,17,11,25,"tot.hosp"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,9,5,15,"death"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,225,183,269,"sympiso"
0.05,2000,1,8,0.5,8,0.125,0.125,2784,86,64,111,"asympiso"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,561,412.95,749,"tot.cases"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,5,3,7,"peak.hosp"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,0,0,0,"days.above.thresh"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,16,10,23,"tot.hosp"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,9,5,14,"death"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,204,168,243,"sympiso"
0.1,2000,1,8,0.5,8,0.125,0.125,2785,78,57,102,"asympiso"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,489,360,656,"tot.cases"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,4,3,7,"peak.hosp"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,0,0,0,"days.above.thresh"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,15,10,22,"tot.hosp"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,8,4,13,"death"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,187,155,223,"sympiso"
0.15,2000,1,8,0.5,8,0.125,0.125,2786,71,52,92,"asympiso"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,426,313,565,"tot.cases"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,4,3,6,"peak.hosp"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,0,0,0,"days.above.thresh"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,14,9,20,"tot.hosp"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,8,4,12,"death"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,172,142,203,"sympiso"
0.2,2000,1,8,0.5,8,0.125,0.125,2787,64,48,85,"asympiso"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,371,271.95,496,"tot.cases"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,4,2,6,"peak.hosp"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,0,0,0,"days.above.thresh"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,13,8,19,"tot.hosp"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,7,4,12,"death"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,159,131,188,"sympiso"
0.25,2000,1,8,0.5,8,0.125,0.125,2788,59,44,77,"asympiso"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,322,235,428,"tot.cases"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,4,2,6,"peak.hosp"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,0,0,0,"days.above.thresh"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,12,8,18,"tot.hosp"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,7,4,11,"death"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,146,122,172,"sympiso"
0.3,2000,1,8,0.5,8,0.125,0.125,2789,54,39,70,"asympiso"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,279,203,368,"tot.cases"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,4,2,6,"peak.hosp"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,0,0,0,"days.above.thresh"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,12,7,17,"tot.hosp"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,7,3,11,"death"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,134,113,158,"sympiso"
0.35,2000,1,8,0.5,8,0.125,0.125,2790,49,36,64,"asympiso"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,239,176,316,"tot.cases"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,4,2,6,"peak.hosp"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,0,0,0,"days.above.thresh"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,11,7,16,"tot.hosp"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,6,3,10,"death"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,124,105,145.05,"sympiso"
0.4,2000,1,8,0.5,8,0.125,0.125,2791,45,32,59,"asympiso"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,205,152,274,"tot.cases"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,3,2,6,"peak.hosp"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,0,0,0,"days.above.thresh"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,10,6,15,"tot.hosp"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,6,3,10,"death"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,116,98,135,"sympiso"
0.45,2000,1,8,0.5,8,0.125,0.125,2792,41,29,54,"asympiso"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,178,130,234,"tot.cases"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,3,2,5,"peak.hosp"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,0,0,0,"days.above.thresh"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,10,6,14,"tot.hosp"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,6,3,9,"death"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,107.5,91.95,125,"sympiso"
0.5,2000,1,8,0.5,8,0.125,0.125,2793,37,27,49,"asympiso"
0.55,2000,1,8,0.5,8,0.125,0.125,2794,153,114,201,"tot.cases"
0.55,2000,1,8,0.5,8,0.125,0.125,2794,3,2,5,"peak.hosp"
0.55,2000,1,8,0.5,8,0.125,0.125,2794,0,0,0,"days.above.thresh"
0.55,2000,1,8,0.5,8,0.125,0.125,2794,9,6,13,"tot.hosp"
0.55,2000,1,8,0.5,8,0.125,0.125,2794,5,3,9,"death"
0.55,2000,1,8,0.5,8,0.125,0.125,2794,101,87,117,"sympiso"
